date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:33:34	1545/1545	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c4f423923185fc8651ed05891883fc85-ssl-df%22	https://sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/shield.svg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/shield.svg	(from https://sandbox-tailwind-template.netlify.app/demo4)
02:33:35	1832/1832	---M-Z	200	added ('OK')	image/svg+xml	etag:%22fec6df66fdbc6431a774369ea84a1c78-ssl-df%22	https://sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/cloud-computing-3.svg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/cloud-computing-3.svg	(from https://sandbox-tailwind-template.netlify.app/demo4)
02:33:36	1398/1398	---M-Z	200	added ('OK')	image/svg+xml	etag:%2273015e7e38a5fe156c7864f9fa352a89-ssl-df%22	https://sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/analytics.svg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/analytics.svg	(from https://sandbox-tailwind-template.netlify.app/demo4)
02:33:36	2383/2383	---M-Z	200	added ('OK')	image/svg+xml	etag:%22fbef573924ffd69dba6dfa4ff58b11a0-ssl-df%22	https://sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/settings.svg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/settings.svg	(from https://sandbox-tailwind-template.netlify.app/demo4)
02:33:37	3603/3603	---MCZ	200	added ('OK')	image/svg+xml	etag:%225e9a3ffea011e52c2f0ee0c40b44cf6f-ssl-df%22	https://sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/earth.svg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/earth.svg	(from https://sandbox-tailwind-template.netlify.app/demo4)
02:33:38	15907/15907	---M--	200	added ('OK')	image/jpeg	etag:%223b010799f197a598e73ca652eb7806c1-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/g1.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/g1.jpg	(from https://sandbox-tailwind-template.netlify.app/demo4)
02:33:39	17415/17415	---M--	200	added ('OK')	image/jpeg	etag:%2224dd8096c89525947a80b951e968369c-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/g2.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/g2.jpg	(from https://sandbox-tailwind-template.netlify.app/demo4)
02:33:39	23079/23079	---M--	200	added ('OK')	image/jpeg	etag:%2272dfefbafc5415863c4a9441566bcc26-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/g3.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/g3.jpg	(from https://sandbox-tailwind-template.netlify.app/demo4)
02:33:40	20367/20367	---M--	200	added ('OK')	image/jpeg	etag:%22f45c1d7694b83d28de28d6881da020ce-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/g4.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/g4.jpg	(from https://sandbox-tailwind-template.netlify.app/demo4)
02:33:40	1094/1094	---M-Z	200	added ('OK')	image/svg+xml	etag:%2232ed3596c903b4479b5434a1d6937dff-ssl-df%22	https://sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/check.svg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/check.svg	(from https://sandbox-tailwind-template.netlify.app/demo4)
02:33:41	1823/1823	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a031c8b0e80faebb39a863ddc1bfe41e-ssl-df%22	https://sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/user.svg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/user.svg	(from https://sandbox-tailwind-template.netlify.app/demo4)
02:33:42	2124/2124	---M-Z	200	added ('OK')	image/svg+xml	etag:%225a18ae6b01967c91287390b2bf81d657-ssl-df%22	https://sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/briefcase-2.svg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/briefcase-2.svg	(from https://sandbox-tailwind-template.netlify.app/demo4)
02:33:42	21125/21125	---M--	200	added ('OK')	image/jpeg	etag:%220f0b7335eacaa5c9e1a2387e7fec56f4-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/g5.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/g5.jpg	(from https://sandbox-tailwind-template.netlify.app/demo4)
02:33:43	26449/26449	---M--	200	added ('OK')	image/jpeg	etag:%22626ce6b077fd25711b737e12d5961107-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/g6.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/g6.jpg	(from https://sandbox-tailwind-template.netlify.app/demo4)
02:33:44	48125/48125	---M--	200	added ('OK')	image/jpeg	etag:%224b7da5a1dd87e1e4fb1a1583a115ba19-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/sa1.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/sa1.jpg	(from https://sandbox-tailwind-template.netlify.app/demo5)
02:33:44	5838/5838	---M--	200	added ('OK')	image/jpeg	etag:%223f6d0479a5f76ca5c15e45759de3dd07-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/sa2.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/sa2.jpg	(from https://sandbox-tailwind-template.netlify.app/demo5)
02:33:45	2632/2632	---M--	200	added ('OK')	image/jpeg	etag:%22b2229083db128a02c27e046d709fb3c1-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/sa3.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/sa3.jpg	(from https://sandbox-tailwind-template.netlify.app/demo5)
02:33:46	6754/6754	---M--	200	added ('OK')	image/jpeg	etag:%22486bc1d755a64fe7f0ee542cdb1d1e1d-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/sa4.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/sa4.jpg	(from https://sandbox-tailwind-template.netlify.app/demo5)
02:33:46	4576/4576	---M--	200	added ('OK')	image/jpeg	etag:%22ef8c9efcb52c51c95d392d2657e7a289-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/sa5.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/sa5.jpg	(from https://sandbox-tailwind-template.netlify.app/demo5)
02:33:47	9017/9017	---M--	200	added ('OK')	image/jpeg	etag:%2224947d1388d6a528441c665a7f0bd514-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/sa6.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/sa6.jpg	(from https://sandbox-tailwind-template.netlify.app/demo5)
02:33:47	6681/6681	---M--	200	added ('OK')	image/jpeg	etag:%22182c3a5bb8d737ac1540f987bfdf7229-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/sa7.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/sa7.jpg	(from https://sandbox-tailwind-template.netlify.app/demo5)
02:33:48	6530/6530	---M--	200	added ('OK')	image/jpeg	etag:%22d5cdd3a935b3a948c99c27e0b0cd5c43-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/sa8.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/sa8.jpg	(from https://sandbox-tailwind-template.netlify.app/demo5)
02:33:49	3713/3713	---M--	200	added ('OK')	image/jpeg	etag:%2274bbf2ab54de754725285fd2645add45-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/sa9.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/sa9.jpg	(from https://sandbox-tailwind-template.netlify.app/demo5)
02:33:49	7072/7072	---M--	200	added ('OK')	image/jpeg	etag:%22785d1d3422f7ff60914dc36676dd4b28-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/sa10.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/sa10.jpg	(from https://sandbox-tailwind-template.netlify.app/demo5)
02:33:50	5932/5932	---M--	200	added ('OK')	image/jpeg	etag:%223d0824590e90a3ae08cf17361898e9c8-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/sa11.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/sa11.jpg	(from https://sandbox-tailwind-template.netlify.app/demo5)
02:33:50	6026/6026	---M--	200	added ('OK')	image/jpeg	etag:%226b70e7493a154904020b2b3c190a1e0c-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/sa12.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/sa12.jpg	(from https://sandbox-tailwind-template.netlify.app/demo5)
02:33:51	17819/17819	---M--	200	added ('OK')	image/jpeg	etag:%225e1abeaa1d11e34420e4c7268b1e84d1-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/sa13.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/sa13.jpg	(from https://sandbox-tailwind-template.netlify.app/demo5)
02:33:51	4168/4168	---M--	200	added ('OK')	image/jpeg	etag:%22606073321cc1b8786c8d2402be851f34-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/sa14.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/sa14.jpg	(from https://sandbox-tailwind-template.netlify.app/demo5)
02:33:52	9230/9230	---M--	200	added ('OK')	image/jpeg	etag:%22412b447c6efc77862fcd74a377923d09-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/sa15.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/sa15.jpg	(from https://sandbox-tailwind-template.netlify.app/demo5)
02:33:53	130647/130647	---M--	200	added ('OK')	image/jpeg	etag:%224de37cdac941f2d72b9e767578fec068-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/movie.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/movie.jpg	(from https://sandbox-tailwind-template.netlify.app/demo5)
02:33:53	56709/56709	---MCZ	404	error ('Not%20Found')	text/html	etag:1729671464-ssl-df	https://sandbox-tailwind-template.netlify.app/assets/media/movie.webm	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/media/movie.16e.delayed	(from https://sandbox-tailwind-template.netlify.app/demo5)
02:33:54	2319/2319	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c0ca0fb664582041674a42557fdda4bc-ssl-df%22	https://sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/savings.svg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/savings.svg	(from https://sandbox-tailwind-template.netlify.app/demo5)
02:33:55	1224/1224	---M-Z	200	added ('OK')	image/svg+xml	etag:%2276c8a03ad756d6f8d509741dccc1c56f-ssl-df%22	https://sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/loading.svg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/loading.svg	(from https://sandbox-tailwind-template.netlify.app/demo5)
02:33:55	1302/1302	---M-Z	200	added ('OK')	image/svg+xml	etag:%224c5bba3af8a79ccd0b8e8b15cbca2896-ssl-df%22	https://sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/shopping-basket.svg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/shopping-basket.svg	(from https://sandbox-tailwind-template.netlify.app/demo5)
02:33:56	1367/1367	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e062c7d3d70746681549f4a20f32faac-ssl-df%22	https://sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/home.svg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/home.svg	(from https://sandbox-tailwind-template.netlify.app/demo5)
02:33:57	79083/79083	---M--	200	added ('OK')	image/png	etag:%22f262d06f1f362800b54496de364c8bee-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/devices.png	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/devices.png	(from https://sandbox-tailwind-template.netlify.app/demo6)
02:33:58	1587/1587	---M-Z	200	added ('OK')	image/svg+xml	etag:%22264d0b1aca77182b4c8d379a83bf8766-ssl-df%22	https://sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/target.svg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/target.svg	(from https://sandbox-tailwind-template.netlify.app/demo6)
02:33:58	1569/1569	---M-Z	200	added ('OK')	image/svg+xml	etag:%22aa36ce9f51c05ecdc69ffa35f21a0d74-ssl-df%22	https://sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/medal.svg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/medal.svg	(from https://sandbox-tailwind-template.netlify.app/demo6)
02:33:59	2492/2492	---M-Z	200	added ('OK')	image/svg+xml	etag:%2213e7e89b18a0e156d4225911a757501e-ssl-df%22	https://sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/clock-3.svg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/clock-3.svg	(from https://sandbox-tailwind-template.netlify.app/demo6)
02:34:00	2077/2077	---M-Z	200	added ('OK')	image/svg+xml	etag:%221d24dca29bea12b6a038346c2647f596-ssl-df%22	https://sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/shop-2.svg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/shop-2.svg	(from https://sandbox-tailwind-template.netlify.app/demo6)
02:34:00	2136/2136	---M-Z	200	added ('OK')	image/svg+xml	etag:%22877fa2a9fd0351ff0e817cf16327867d-ssl-df%22	https://sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/team.svg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/team.svg	(from https://sandbox-tailwind-template.netlify.app/demo6)
02:34:01	51718/51718	---M--	200	added ('OK')	image/png	etag:%225b82b369894c02715e5cbff522b8541a-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/device.png	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/device.png	(from https://sandbox-tailwind-template.netlify.app/demo6)
02:34:02	1512/1512	---M-Z	200	added ('OK')	image/svg+xml	etag:%227f026ef9eacbed2369f6afb3531bb761-ssl-df%22	https://sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/cloud-computing.svg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/cloud-computing.svg	(from https://sandbox-tailwind-template.netlify.app/demo6)
02:34:02	2003/2003	---M-Z	200	added ('OK')	image/svg+xml	etag:%22274d06a8f1f6827dc911538446ca4b33-ssl-df%22	https://sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/smartphone-2.svg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/smartphone-2.svg	(from https://sandbox-tailwind-template.netlify.app/demo6)
02:34:03	2262/2262	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a6c88800a59596a3e8df09890d09f8a1-ssl-df%22	https://sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/rocket.svg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/rocket.svg	(from https://sandbox-tailwind-template.netlify.app/demo6)
02:34:04	42860/42860	---M--	200	added ('OK')	image/jpeg	etag:%226b0feb9414a595bc775f651b44198007-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/v1.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/v1.jpg	(from https://sandbox-tailwind-template.netlify.app/demo6)
02:34:04	2283/2283	---M--	200	added ('OK')	image/jpeg	etag:%2281e550ed76ccd4ebc2ec3e3ef86f4e2b-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/avatars/te7.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/avatars/te7.jpg	(from https://sandbox-tailwind-template.netlify.app/demo6)
02:34:05	3284/3284	---M--	200	added ('OK')	image/jpeg	etag:%22f49e1df84eb1889bded2620157781498-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/avatars/te8.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/avatars/te8.jpg	(from https://sandbox-tailwind-template.netlify.app/demo6)
02:34:06	3026/3026	---M--	200	added ('OK')	image/jpeg	etag:%22b2d06d7334336bc14d9f591ba217de6d-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/avatars/te9.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/avatars/te9.jpg	(from https://sandbox-tailwind-template.netlify.app/demo6)
02:34:06	3424/3424	---M--	200	added ('OK')	image/jpeg	etag:%228b1f7f13dc716151630d015267359d58-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/avatars/te10.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/avatars/te10.jpg	(from https://sandbox-tailwind-template.netlify.app/demo6)
02:34:07	2983/2983	---M--	200	added ('OK')	image/jpeg	etag:%22342a5530da4843fdecca0f24a318672d-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/avatars/te11.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/avatars/te11.jpg	(from https://sandbox-tailwind-template.netlify.app/demo6)
02:34:08	2684/2684	---M--	200	added ('OK')	image/jpeg	etag:%22eacb151e756a36cbbd6f4fdfc83a3860-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/avatars/te12.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/avatars/te12.jpg	(from https://sandbox-tailwind-template.netlify.app/demo6)
02:34:08	78963/78963	---M--	200	added ('OK')	image/png	etag:%22e2d019e13d6622668f5ab88e8d396215-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/devices2.png	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/devices2.png	(from https://sandbox-tailwind-template.netlify.app/demo6)
02:34:09	2738/2738	---MCZ	200	added ('OK')	text/css	etag:%22ed02f34e1fd32e5bb8989b10b6ef3564-ssl-df%22	https://sandbox-tailwind-template.netlify.app/assets/css/colors/purple.css	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/css/colors/purple.css	(from https://sandbox-tailwind-template.netlify.app/demo7)
02:34:10	19412/19412	---M--	200	added ('OK')	image/png	etag:%2237e028f5eb15d50e9bf3a57250e4a074-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/illustrations/i12.png	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/illustrations/i12.png	(from https://sandbox-tailwind-template.netlify.app/demo7)
02:34:10	13809/13809	---M--	200	added ('OK')	image/jpeg	etag:%22e0d815f98cdfbe07744d9ba55a001aea-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/se1.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/se1.jpg	(from https://sandbox-tailwind-template.netlify.app/demo7)
02:34:11	14777/14777	---M--	200	added ('OK')	image/jpeg	etag:%22e77b787bd71fb7386e60a08ea8b09d2b-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/se2.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/se2.jpg	(from https://sandbox-tailwind-template.netlify.app/demo7)
02:34:12	40512/40512	---M--	200	added ('OK')	image/jpeg	etag:%22cf1259dfb00e3721edcea7232fc7bdb4-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/pp17.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/pp17.jpg	(from https://sandbox-tailwind-template.netlify.app/demo7)
02:34:13	81291/81291	---M--	200	added ('OK')	image/jpeg	etag:%22f3564070c05c70665f7c3ba7286a8997-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/pp18.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/pp18.jpg	(from https://sandbox-tailwind-template.netlify.app/demo7)
02:34:13	37192/37192	---M--	200	added ('OK')	image/jpeg	etag:%2266bf10347ee5f349a0f3d104e597a069-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/pp19.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/pp19.jpg	(from https://sandbox-tailwind-template.netlify.app/demo7)
02:34:14	42221/42221	---M--	200	added ('OK')	image/jpeg	etag:%229a1662d5c38d2a785b6451b142bab300-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/pp20.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/pp20.jpg	(from https://sandbox-tailwind-template.netlify.app/demo7)
02:34:14	37029/37029	---M--	200	added ('OK')	image/jpeg	etag:%2281b812a37eb065853275bf1b2a2871b3-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/pp21.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/pp21.jpg	(from https://sandbox-tailwind-template.netlify.app/demo7)
02:34:15	33323/33323	---M--	200	added ('OK')	image/jpeg	etag:%222edd044ea4ee4c19c400285e09f2bbdb-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/pp22.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/pp22.jpg	(from https://sandbox-tailwind-template.netlify.app/demo7)
02:34:16	21496/21496	---M--	200	added ('OK')	image/png	etag:%22fb110b8c2cddb77030c153d15d288487-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/illustrations/i9.png	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/illustrations/i9.png	(from https://sandbox-tailwind-template.netlify.app/demo7)
02:34:17	22808/22808	---M--	200	added ('OK')	image/png	etag:%2220d680341a63d34fc45fddde93a3d92d-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/illustrations/i17.png	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/illustrations/i17.png	(from https://sandbox-tailwind-template.netlify.app/demo7)
02:34:17	3374/3374	---M--	200	added ('OK')	image/jpeg	etag:%226182aa5448b9fcdea560174fb37e2ba8-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/avatars/te5.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/avatars/te5.jpg	(from https://sandbox-tailwind-template.netlify.app/demo7)
02:34:17	2223/2223	---M--	200	added ('OK')	image/jpeg	etag:%223e0cb37aa5346e95a44f15c49466c5ba-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/avatars/te6.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/avatars/te6.jpg	(from https://sandbox-tailwind-template.netlify.app/demo7)
02:34:18	60846/60846	---M--	200	added ('OK')	image/png	etag:%22fd4ee0e19cf1c53bb6cbd94ccc20db63-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/co3.png	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/co3.png	(from https://sandbox-tailwind-template.netlify.app/demo8)
02:34:19	1512/1512	---M--	200	added ('OK')	image/png	etag:%22efbde5cd1bab17494cb541681154383d-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/brands/c10.png	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/brands/c10.png	(from https://sandbox-tailwind-template.netlify.app/demo8)
02:34:19	1975/1975	---M--	200	added ('OK')	image/png	etag:%227b5689da3ce171328a56f0189031529f-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/brands/c7.png	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/brands/c7.png	(from https://sandbox-tailwind-template.netlify.app/demo8)
02:34:20	1819/1819	---M--	200	added ('OK')	image/png	etag:%22cb4c275455609d5a13853ef3aacf7689-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/brands/c8.png	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/brands/c8.png	(from https://sandbox-tailwind-template.netlify.app/demo8)
02:34:21	47110/47110	---M--	200	added ('OK')	image/jpeg	etag:%227c38a8f0c2562ee12061fa8933f4b90c-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/about10.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/about10.jpg	(from https://sandbox-tailwind-template.netlify.app/demo8)
02:34:21	3574/3574	---MCZ	200	added ('OK')	image/svg+xml	etag:%22000fb1426374423f3d0183cd93dac194-ssl-df%22	https://sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/award-2.svg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/award-2.svg	(from https://sandbox-tailwind-template.netlify.app/demo8)
02:34:22	48047/48047	---M--	200	added ('OK')	image/jpeg	etag:%22f84bf862ed78b235bbe175610dde4ff9-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/about11.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/about11.jpg	(from https://sandbox-tailwind-template.netlify.app/demo8)
02:34:23	1968/1968	---M-Z	200	added ('OK')	image/svg+xml	etag:%225e9f569594a324557c3d37f00d4729d7-ssl-df%22	https://sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/settings-3.svg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/settings-3.svg	(from https://sandbox-tailwind-template.netlify.app/demo8)
02:34:23	750/750	---M--	200	added ('OK')	image/svg+xml	etag:%22faa2fdeffe00a7ec800549afb9398bb9-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/bar-chart.svg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/icons/lineal/bar-chart.svg	(from https://sandbox-tailwind-template.netlify.app/demo8)
02:34:24	1725/1725	---M--	200	added ('OK')	image/jpeg	etag:%22a578ceeaa87d35c3f1e126e472b4e9a8-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/sa20.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/sa20.jpg	(from https://sandbox-tailwind-template.netlify.app/demo9)
02:34:25	4297/4297	---M--	200	added ('OK')	image/jpeg	etag:%22f9081afe298761167f3d2ecf0726d500-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/sa18.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/sa18.jpg	(from https://sandbox-tailwind-template.netlify.app/demo9)
02:34:25	16473/16473	---M--	200	added ('OK')	image/jpeg	etag:%221032e821142835e315f26c2fbbc87f64-ssl%22	https://sandbox-tailwind-template.netlify.app/assets/img/photos/sa16.jpg	D:/cnegry%20web/sandbox-tailwind-template.netlify.app/assets/img/photos/sa16.jpg	(from https://sandbox-tailwind-template.netlify.app/demo9)
